source_row,timestamp,CO(GT),PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,eligible,missing_target,all_predictors_missing
5390,2004-10-21 06:00:00,1.3,1088.0,932.0,706.0,1565.0,1034.0,21.5,67.5,1.708,True,False,False
5391,2004-10-21 07:00:00,2.7,1303.0,1198.0,578.0,1791.0,1235.0,21.9,64.8,1.683,True,False,False
5392,2004-10-21 08:00:00,3.6,1440.0,1412.0,494.0,2016.0,1455.0,22.6,61.4,1.6645,True,False,False
5393,2004-10-21 09:00:00,3.6,1392.0,1313.0,517.0,1866.0,1478.0,22.6,61.5,1.6636,True,False,False
5394,2004-10-21 10:00:00,2.6,1248.0,1167.0,572.0,1704.0,1393.0,25.5,52.3,1.6796,True,False,False
5395,2004-10-21 11:00:00,2.0,1197.0,1058.0,634.0,1626.0,1237.0,27.0,47.6,1.67,True,False,False
5396,2004-10-21 12:00:00,3.3,1357.0,1230.0,542.0,1834.0,1373.0,25.2,53.3,1.6834,True,False,False
5397,2004-10-21 13:00:00,2.6,1263.0,1143.0,578.0,1736.0,1310.0,26.6,49.3,1.6872,True,False,False
5398,2004-10-21 14:00:00,2.1,1261.0,1148.0,585.0,1733.0,1287.0,27.2,48.5,1.7172,True,False,False
5399,2004-10-21 15:00:00,2.9,1382.0,1200.0,539.0,1807.0,1413.0,26.9,50.0,1.7507,True,False,False
5400,2004-10-21 16:00:00,3.0,1400.0,1230.0,519.0,1864.0,1483.0,26.5,52.2,1.7769,True,False,False
5401,2004-10-21 17:00:00,3.2,1443.0,1322.0,488.0,1933.0,1539.0,27.0,51.0,1.7936,True,False,False
5402,2004-10-21 18:00:00,4.4,1630.0,1520.0,427.0,2166.0,1691.0,25.9,55.8,1.8347,True,False,False
5403,2004-10-21 19:00:00,6.0,1720.0,1661.0,382.0,2403.0,1846.0,25.1,59.4,1.8632,True,False,False
5404,2004-10-21 20:00:00,5.0,1600.0,1492.0,432.0,2160.0,1665.0,24.7,58.7,1.8001,True,False,False
5405,2004-10-21 21:00:00,4.3,1525.0,1427.0,450.0,2085.0,1577.0,23.6,62.2,1.7863,True,False,False
5406,2004-10-21 22:00:00,4.3,1544.0,1409.0,448.0,2048.0,1603.0,22.4,67.1,1.794,True,False,False
5407,2004-10-21 23:00:00,4.2,1455.0,1357.0,466.0,1964.0,1530.0,21.6,69.2,1.763,True,False,False
5408,2004-10-22 00:00:00,2.2,1203.0,1090.0,593.0,1655.0,1205.0,21.3,68.5,1.7164,True,False,False
5409,2004-10-22 01:00:00,1.3,1038.0,895.0,714.0,1474.0,999.0,21.2,68.6,1.7046,True,False,False
5410,2004-10-22 02:00:00,1.0,975.0,807.0,788.0,1423.0,904.0,20.3,70.6,1.6659,True,False,False
5411,2004-10-22 03:00:00,0.7,917.0,714.0,870.0,1355.0,843.0,20.8,67.3,1.6353,True,False,False
5412,2004-10-22 04:00:00,,930.0,741.0,849.0,1392.0,843.0,19.6,71.3,1.612,False,True,False
5413,2004-10-22 05:00:00,0.9,960.0,804.0,802.0,1435.0,886.0,18.7,74.4,1.5861,True,False,False
5414,2004-10-22 06:00:00,1.0,982.0,834.0,770.0,1435.0,911.0,19.8,69.2,1.5808,True,False,False
5415,2004-10-22 07:00:00,2.8,1359.0,1282.0,541.0,1912.0,1319.0,19.8,69.4,1.5859,True,False,False
5416,2004-10-22 08:00:00,4.1,1500.0,1503.0,437.0,2158.0,1927.0,20.4,66.7,1.5781,True,False,False
5417,2004-10-22 09:00:00,2.9,1315.0,1261.0,535.0,1830.0,1554.0,22.3,60.6,1.6069,True,False,False
5418,2004-10-22 10:00:00,2.7,1307.0,1248.0,525.0,1787.0,1565.0,22.6,59.9,1.6246,True,False,False
5419,2004-10-22 11:00:00,2.1,1235.0,1125.0,574.0,1704.0,1462.0,24.5,54.5,1.6514,True,False,False
5420,2004-10-22 12:00:00,2.4,1310.0,1194.0,538.0,1781.0,1487.0,24.4,55.4,1.6712,True,False,False
5421,2004-10-22 13:00:00,3.8,1459.0,1375.0,467.0,2007.0,1690.0,26.0,51.9,1.7148,True,False,False
5422,2004-10-22 14:00:00,3.7,1461.0,1358.0,474.0,2033.0,1603.0,26.8,49.1,1.7101,True,False,False
5423,2004-10-22 15:00:00,3.7,1476.0,1352.0,474.0,1996.0,1568.0,26.4,49.8,1.6928,True,False,False
5424,2004-10-22 16:00:00,5.5,1612.0,1496.0,429.0,2127.0,1743.0,26.9,48.6,1.7017,True,False,False
5425,2004-10-22 17:00:00,5.4,1654.0,1546.0,435.0,2176.0,2007.0,26.2,48.9,1.634,True,False,False
5426,2004-10-22 18:00:00,8.4,1808.0,1771.0,373.0,2486.0,2235.0,24.3,54.3,1.6276,True,False,False
5427,2004-10-22 19:00:00,6.8,1681.0,1666.0,397.0,2339.0,1998.0,23.3,58.1,1.6457,True,False,False
5428,2004-10-22 20:00:00,4.5,1494.0,1443.0,454.0,2020.0,1795.0,22.3,62.5,1.6616,True,False,False
5429,2004-10-22 21:00:00,2.5,1251.0,1107.0,579.0,1657.0,1407.0,21.3,66.1,1.6556,True,False,False
5430,2004-10-22 22:00:00,1.6,1132.0,965.0,669.0,1502.0,1211.0,21.2,65.7,1.6319,True,False,False
5431,2004-10-22 23:00:00,1.7,1158.0,970.0,664.0,1509.0,1202.0,20.3,68.1,1.6009,True,False,False
5432,2004-10-23 00:00:00,1.7,1146.0,983.0,673.0,1518.0,1136.0,20.4,66.7,1.583,True,False,False
5433,2004-10-23 01:00:00,1.1,993.0,813.0,792.0,1413.0,946.0,19.9,67.5,1.5544,True,False,False
5434,2004-10-23 02:00:00,1.0,989.0,814.0,800.0,1418.0,915.0,19.1,70.0,1.5331,True,False,False
5435,2004-10-23 03:00:00,0.8,943.0,746.0,852.0,1374.0,864.0,19.3,68.1,1.5139,True,False,False
5436,2004-10-23 04:00:00,,910.0,712.0,872.0,1341.0,836.0,19.6,66.9,1.5125,False,True,False
5437,2004-10-23 05:00:00,0.7,925.0,742.0,876.0,1381.0,842.0,18.1,72.1,1.4834,True,False,False
5438,2004-10-23 06:00:00,1.2,1039.0,882.0,724.0,1473.0,1002.0,18.1,72.3,1.4927,True,False,False
5439,2004-10-23 07:00:00,2.3,1208.0,1104.0,598.0,1699.0,1165.0,17.6,74.8,1.491,True,False,False
5440,2004-10-23 08:00:00,3.0,1268.0,1179.0,545.0,1753.0,1294.0,18.2,72.8,1.5048,True,False,False
5441,2004-10-23 09:00:00,3.3,1353.0,1265.0,507.0,1833.0,1475.0,20.2,65.8,1.5374,True,False,False
5442,2004-10-23 10:00:00,2.8,1317.0,1171.0,542.0,1727.0,1436.0,21.6,61.4,1.5696,True,False,False
5443,2004-10-23 11:00:00,3.0,1356.0,1187.0,534.0,1738.0,1465.0,23.3,57.5,1.6169,True,False,False
5444,2004-10-23 12:00:00,3.4,1414.0,1279.0,504.0,1854.0,1583.0,25.0,52.4,1.6356,True,False,False
5445,2004-10-23 13:00:00,3.0,1326.0,1206.0,533.0,1785.0,1432.0,25.4,50.8,1.6275,True,False,False
5446,2004-10-23 14:00:00,2.3,1211.0,1067.0,609.0,1608.0,1270.0,26.1,47.1,1.5724,True,False,False
5447,2004-10-23 15:00:00,3.1,1324.0,1173.0,564.0,1749.0,1354.0,27.0,44.2,1.549,True,False,False
5448,2004-10-23 16:00:00,3.0,1324.0,1181.0,565.0,1747.0,1318.0,27.2,43.0,1.5246,True,False,False
5449,2004-10-23 17:00:00,3.3,1361.0,1189.0,549.0,1776.0,1351.0,25.6,48.3,1.5641,True,False,False
5450,2004-10-23 18:00:00,4.0,1475.0,1324.0,490.0,1925.0,1530.0,23.3,57.9,1.6376,True,False,False
5451,2004-10-23 19:00:00,4.6,1537.0,1381.0,469.0,2016.0,1615.0,22.2,63.6,1.6763,True,False,False
5452,2004-10-23 20:00:00,4.1,1413.0,1231.0,520.0,1853.0,1415.0,21.6,67.7,1.7228,True,False,False
5453,2004-10-23 21:00:00,2.3,1229.0,1055.0,607.0,1668.0,1219.0,21.0,69.3,1.7058,True,False,False
5454,2004-10-23 22:00:00,2.6,1297.0,1136.0,567.0,1725.0,1307.0,20.3,70.5,1.6599,True,False,False
5455,2004-10-23 23:00:00,2.6,1302.0,1088.0,594.0,1639.0,1297.0,20.0,69.5,1.6109,True,False,False
5456,2004-10-24 00:00:00,2.9,1347.0,1165.0,573.0,1741.0,1321.0,19.7,70.1,1.5891,True,False,False
5457,2004-10-24 01:00:00,2.1,1165.0,1042.0,631.0,1621.0,1133.0,19.5,70.7,1.5851,True,False,False
5458,2004-10-24 02:00:00,2.1,1155.0,1012.0,633.0,1577.0,1124.0,19.4,71.4,1.5959,True,False,False
5459,2004-10-24 03:00:00,1.5,1050.0,916.0,696.0,1512.0,997.0,19.3,71.1,1.5746,True,False,False
5460,2004-10-24 04:00:00,,1035.0,855.0,731.0,1467.0,952.0,18.7,73.8,1.5704,False,True,False
5461,2004-10-24 05:00:00,1.4,1057.0,925.0,684.0,1503.0,972.0,18.0,75.4,1.5441,True,False,False
5462,2004-10-24 06:00:00,1.2,1029.0,880.0,709.0,1451.0,965.0,17.3,78.4,1.532,True,False,False
5463,2004-10-24 07:00:00,1.5,1037.0,902.0,704.0,1481.0,984.0,17.5,76.6,1.5174,True,False,False
5464,2004-10-24 08:00:00,0.9,920.0,755.0,853.0,1359.0,880.0,20.0,66.7,1.5401,True,False,False
5465,2004-10-24 09:00:00,1.4,1080.0,891.0,732.0,1477.0,1001.0,19.1,70.0,1.5366,True,False,False
5466,2004-10-24 10:00:00,2.1,1152.0,966.0,661.0,1542.0,1137.0,21.4,61.7,1.5547,True,False,False
5467,2004-10-24 11:00:00,1.6,1085.0,918.0,721.0,1467.0,1023.0,24.6,50.4,1.5363,True,False,False
5468,2004-10-24 12:00:00,1.5,1071.0,882.0,745.0,1431.0,962.0,25.0,49.1,1.5295,True,False,False
5469,2004-10-24 13:00:00,1.1,1000.0,807.0,811.0,1376.0,825.0,25.3,46.7,1.4874,True,False,False
5470,2004-10-24 14:00:00,1.4,1058.0,875.0,756.0,1421.0,877.0,24.8,47.9,1.4819,True,False,False
5471,2004-10-24 15:00:00,2.0,1184.0,983.0,667.0,1537.0,1046.0,25.3,48.0,1.5249,True,False,False
5472,2004-10-24 16:00:00,2.0,1189.0,965.0,670.0,1533.0,1060.0,26.5,44.9,1.5278,True,False,False
5473,2004-10-24 17:00:00,2.5,1277.0,1043.0,614.0,1631.0,1155.0,25.0,50.1,1.563,True,False,False
5474,2004-10-24 18:00:00,4.3,1482.0,1305.0,503.0,1874.0,1464.0,22.9,57.6,1.5885,True,False,False
5475,2004-10-24 19:00:00,5.2,1555.0,1410.0,464.0,1971.0,2185.0,21.7,62.9,1.6117,True,False,False
5476,2004-10-24 20:00:00,3.4,1324.0,1168.0,568.0,1716.0,1959.0,21.8,63.0,1.619,True,False,False
5477,2004-10-24 21:00:00,1.3,1015.0,869.0,747.0,1439.0,1375.0,21.2,63.4,1.5748,True,False,False
5478,2004-10-24 22:00:00,1.2,1010.0,860.0,768.0,1450.0,1212.0,20.2,65.8,1.535,True,False,False
5479,2004-10-24 23:00:00,1.7,1081.0,938.0,697.0,1517.0,1273.0,18.4,71.5,1.5038,True,False,False
5480,2004-10-25 00:00:00,1.7,1071.0,936.0,695.0,1516.0,1249.0,17.9,72.4,1.4758,True,False,False
5481,2004-10-25 01:00:00,1.4,1014.0,864.0,745.0,1474.0,1097.0,16.9,75.4,1.4393,True,False,False
5482,2004-10-25 02:00:00,0.9,891.0,735.0,878.0,1353.0,933.0,16.5,75.5,1.4056,True,False,False
5483,2004-10-25 03:00:00,0.7,874.0,715.0,889.0,1315.0,858.0,15.4,79.0,1.3735,True,False,False
5484,2004-10-25 04:00:00,,882.0,729.0,875.0,1319.0,870.0,15.5,78.6,1.37,False,True,False
5485,2004-10-25 05:00:00,0.9,940.0,806.0,800.0,1392.0,1013.0,16.2,76.9,1.4029,True,False,False
5486,2004-10-25 06:00:00,1.2,1020.0,866.0,749.0,1440.0,1087.0,15.8,79.6,1.417,True,False,False
5487,2004-10-25 07:00:00,3.2,1316.0,1253.0,527.0,1780.0,1566.0,16.0,76.3,1.3772,True,False,False
5488,2004-10-25 08:00:00,4.4,1423.0,1429.0,467.0,1998.0,1631.0,16.3,74.3,1.3644,True,False,False
5489,2004-10-25 09:00:00,3.5,1314.0,1262.0,531.0,1754.0,1564.0,18.7,66.3,1.414,True,False,False
5490,2004-10-25 10:00:00,3.2,1317.0,1283.0,518.0,1812.0,1601.0,20.5,60.2,1.4346,True,False,False
5491,2004-10-25 11:00:00,3.0,1305.0,1245.0,524.0,1742.0,1539.0,19.3,66.2,1.4706,True,False,False
5492,2004-10-25 12:00:00,3.5,1351.0,1298.0,498.0,1821.0,1577.0,20.0,63.9,1.4805,True,False,False
5493,2004-10-25 13:00:00,4.0,1438.0,1425.0,451.0,1971.0,1732.0,21.4,59.4,1.4928,True,False,False
5494,2004-10-25 14:00:00,3.8,1454.0,1380.0,457.0,1947.0,1672.0,21.5,60.9,1.5398,True,False,False
5495,2004-10-25 15:00:00,4.2,1512.0,1441.0,432.0,2034.0,1744.0,21.6,60.9,1.5551,True,False,False
5496,2004-10-25 16:00:00,5.0,1584.0,1597.0,392.0,2176.0,1845.0,21.6,62.0,1.5784,True,False,False
5497,2004-10-25 17:00:00,7.9,1816.0,1897.0,330.0,2641.0,2164.0,21.7,61.9,1.592,True,False,False
5498,2004-10-25 18:00:00,8.4,1824.0,1862.0,340.0,2567.0,2106.0,21.0,64.9,1.5987,True,False,False
5499,2004-10-25 19:00:00,8.0,1744.0,1793.0,352.0,2469.0,2007.0,20.0,68.6,1.5882,True,False,False
5500,2004-10-25 20:00:00,6.4,1588.0,1610.0,400.0,2230.0,1791.0,19.3,71.4,1.5805,True,False,False
5501,2004-10-25 21:00:00,3.5,1319.0,1273.0,511.0,1806.0,1444.0,18.5,73.4,1.5461,True,False,False
5502,2004-10-25 22:00:00,3.5,1313.0,1285.0,505.0,1803.0,1373.0,17.7,75.6,1.5226,True,False,False
5503,2004-10-25 23:00:00,1.9,1073.0,1005.0,661.0,1488.0,1110.0,18.5,70.4,1.487,True,False,False
5504,2004-10-26 00:00:00,2.2,1119.0,1056.0,624.0,1562.0,1099.0,17.0,76.1,1.4582,True,False,False
5505,2004-10-26 01:00:00,1.6,989.0,900.0,737.0,1401.0,968.0,16.8,74.9,1.4258,True,False,False
5506,2004-10-26 02:00:00,1.0,912.0,788.0,822.0,1331.0,847.0,15.5,78.5,1.3782,True,False,False
5507,2004-10-26 03:00:00,1.0,904.0,787.0,820.0,1319.0,852.0,15.3,79.0,1.3605,True,False,False
5508,2004-10-26 04:00:00,,851.0,726.0,897.0,1277.0,799.0,15.0,77.9,1.3197,False,True,False
5509,2004-10-26 05:00:00,0.9,902.0,809.0,835.0,1355.0,834.0,14.8,79.4,1.3312,True,False,False
5510,2004-10-26 06:00:00,1.4,981.0,923.0,730.0,1425.0,956.0,15.7,77.0,1.3591,True,False,False
5511,2004-10-26 07:00:00,3.0,1267.0,1260.0,572.0,1776.0,1259.0,16.2,75.9,1.3872,True,False,False
5512,2004-10-26 08:00:00,4.5,1392.0,1429.0,469.0,1990.0,1494.0,16.3,75.9,1.3991,True,False,False
5513,2004-10-26 09:00:00,3.8,1308.0,1285.0,522.0,1781.0,1458.0,17.7,70.6,1.4202,True,False,False
5514,2004-10-26 10:00:00,3.4,1313.0,1318.0,511.0,1820.0,1491.0,18.3,67.6,1.4103,True,False,False
5515,2004-10-26 11:00:00,3.5,1350.0,1299.0,518.0,1784.0,1560.0,20.1,62.0,1.4409,True,False,False
5516,2004-10-26 12:00:00,4.4,1477.0,1471.0,455.0,2031.0,1750.0,22.6,54.5,1.4737,True,False,False
5517,2004-10-26 13:00:00,4.0,1409.0,1393.0,484.0,1874.0,1709.0,24.6,47.1,1.4378,True,False,False
5518,2004-10-26 14:00:00,4.5,1495.0,1465.0,451.0,2043.0,1786.0,24.9,48.3,1.4942,True,False,False
5519,2004-10-26 15:00:00,5.3,1606.0,1573.0,419.0,2165.0,1900.0,24.9,50.0,1.5522,True,False,False
5520,2004-10-26 16:00:00,5.8,1669.0,1615.0,404.0,2232.0,1963.0,24.0,55.0,1.6211,True,False,False
5521,2004-10-26 17:00:00,8.4,1822.0,1890.0,347.0,2641.0,2161.0,23.2,58.7,1.651,True,False,False
5522,2004-10-26 18:00:00,9.5,1908.0,2007.0,325.0,2775.0,2372.0,22.5,61.5,1.6579,True,False,False
5523,2004-10-26 19:00:00,6.2,1664.0,1699.0,385.0,2305.0,2062.0,22.2,61.0,1.6071,True,False,False
5524,2004-10-26 20:00:00,5.0,1465.0,1404.0,468.0,1962.0,1736.0,22.6,58.3,1.5829,True,False,False
5525,2004-10-26 21:00:00,2.1,1076.0,972.0,691.0,1506.0,1192.0,21.0,57.4,1.4098,True,False,False
5526,2004-10-26 22:00:00,1.4,1055.0,895.0,758.0,1468.0,1043.0,19.8,63.7,1.4524,True,False,False
5527,2004-10-26 23:00:00,1.6,1075.0,878.0,734.0,1495.0,948.0,17.7,78.8,1.5855,True,False,False
5528,2004-10-27 00:00:00,2.0,1135.0,948.0,685.0,1569.0,992.0,17.6,80.5,1.6062,True,False,False
5529,2004-10-27 01:00:00,1.2,998.0,799.0,786.0,1435.0,867.0,17.4,81.3,1.6066,True,False,False
5530,2004-10-27 02:00:00,0.8,953.0,734.0,861.0,1401.0,825.0,17.4,81.0,1.6012,True,False,False
5531,2004-10-27 03:00:00,0.6,926.0,708.0,874.0,1381.0,803.0,17.2,81.8,1.5856,True,False,False
5532,2004-10-27 04:00:00,,895.0,656.0,946.0,1343.0,786.0,17.0,81.0,1.5521,False,True,False
5533,2004-10-27 05:00:00,0.7,967.0,767.0,833.0,1416.0,866.0,16.8,81.3,1.5447,True,False,False
5534,2004-10-27 06:00:00,1.7,1164.0,997.0,641.0,1606.0,1113.0,17.6,78.8,1.5723,True,False,False
5535,2004-10-27 07:00:00,3.4,1421.0,1313.0,502.0,1983.0,1384.0,18.0,75.7,1.5527,True,False,False
5536,2004-10-27 08:00:00,4.9,1465.0,1515.0,454.0,2119.0,1516.0,18.0,74.8,1.5281,True,False,False
5537,2004-10-27 09:00:00,2.7,1189.0,1075.0,614.0,1652.0,1222.0,18.2,74.0,1.5343,True,False,False
5538,2004-10-27 10:00:00,3.2,1278.0,1182.0,585.0,1734.0,1354.0,19.7,65.4,1.4854,True,False,False
5539,2004-10-27 11:00:00,2.7,1169.0,1144.0,611.0,1666.0,1291.0,21.0,57.9,1.4267,True,False,False
5540,2004-10-27 12:00:00,3.2,1214.0,1203.0,580.0,1739.0,1308.0,20.7,58.6,1.4142,True,False,False
5541,2004-10-27 13:00:00,4.1,1351.0,1345.0,502.0,1923.0,1420.0,19.5,67.1,1.506,True,False,False
5542,2004-10-27 14:00:00,3.6,1340.0,1256.0,537.0,1842.0,1297.0,18.5,76.2,1.6045,True,False,False
5543,2004-10-27 15:00:00,2.8,1157.0,1131.0,623.0,1675.0,1157.0,19.6,69.7,1.5675,True,False,False
5544,2004-10-27 16:00:00,2.1,1118.0,1096.0,647.0,1649.0,1130.0,19.9,65.3,1.5066,True,False,False
5545,2004-10-27 17:00:00,2.4,1150.0,1173.0,608.0,1711.0,1195.0,20.0,63.3,1.4622,True,False,False
5546,2004-10-27 18:00:00,3.6,1247.0,1315.0,544.0,1874.0,1341.0,19.2,66.4,1.4592,True,False,False
5547,2004-10-27 19:00:00,2.6,1194.0,1198.0,587.0,1732.0,1228.0,19.3,67.5,1.4977,True,False,False
5548,2004-10-27 20:00:00,2.8,1184.0,1157.0,586.0,1685.0,1273.0,18.2,71.4,1.4776,True,False,False
5549,2004-10-27 21:00:00,1.4,990.0,898.0,748.0,1442.0,1006.0,17.8,71.2,1.4396,True,False,False
5550,2004-10-27 22:00:00,1.1,933.0,803.0,842.0,1369.0,898.0,17.6,69.9,1.3969,True,False,False
5551,2004-10-27 23:00:00,1.3,968.0,858.0,796.0,1388.0,894.0,16.0,75.9,1.3721,True,False,False
5552,2004-10-28 00:00:00,0.9,861.0,735.0,925.0,1287.0,789.0,16.9,72.0,1.3749,True,False,False
5553,2004-10-28 01:00:00,1.0,904.0,774.0,878.0,1329.0,805.0,15.7,76.3,1.3519,True,False,False
5554,2004-10-28 02:00:00,0.9,866.0,734.0,899.0,1299.0,770.0,14.8,78.7,1.3169,True,False,False
5555,2004-10-28 03:00:00,0.7,881.0,724.0,913.0,1277.0,776.0,14.8,79.7,1.3286,True,False,False
5556,2004-10-28 04:00:00,,838.0,700.0,936.0,1268.0,744.0,14.6,79.9,1.3156,False,True,False
5557,2004-10-28 05:00:00,0.8,905.0,776.0,851.0,1327.0,825.0,15.2,78.0,1.3382,True,False,False
5558,2004-10-28 06:00:00,1.6,1055.0,977.0,703.0,1506.0,1013.0,15.5,77.2,1.3502,True,False,False
5559,2004-10-28 07:00:00,3.4,1328.0,1296.0,527.0,1829.0,1341.0,15.7,76.4,1.3558,True,False,False
5560,2004-10-28 08:00:00,4.4,1401.0,1449.0,477.0,1969.0,1528.0,16.0,76.4,1.3751,True,False,False
5561,2004-10-28 09:00:00,3.5,1291.0,1296.0,529.0,1752.0,1432.0,16.7,73.8,1.3886,True,False,False
5562,2004-10-28 10:00:00,3.4,1316.0,1314.0,526.0,1780.0,1499.0,18.6,66.3,1.4047,True,False,False
5563,2004-10-28 11:00:00,2.4,1116.0,1057.0,639.0,1532.0,1236.0,20.4,58.1,1.3762,True,False,False
5564,2004-10-28 12:00:00,2.3,1139.0,1088.0,625.0,1580.0,1180.0,20.6,57.3,1.3792,True,False,False
5565,2004-10-28 13:00:00,2.6,1165.0,1131.0,609.0,1640.0,1196.0,21.6,53.6,1.3669,True,False,False
5566,2004-10-28 14:00:00,2.9,1260.0,1224.0,571.0,1731.0,1301.0,21.4,55.6,1.4015,True,False,False
5567,2004-10-28 15:00:00,4.4,1475.0,1451.0,455.0,1991.0,1646.0,20.7,63.0,1.5204,True,False,False
5568,2004-10-28 16:00:00,5.0,1521.0,1470.0,446.0,1977.0,1720.0,21.3,61.9,1.5463,True,False,False
5569,2004-10-28 17:00:00,6.5,1633.0,1671.0,398.0,2271.0,1852.0,20.8,64.0,1.5522,True,False,False
5570,2004-10-28 18:00:00,5.9,1463.0,1508.0,468.0,2092.0,1670.0,20.3,66.7,1.5656,True,False,False
5571,2004-10-28 19:00:00,2.7,1140.0,1122.0,619.0,1602.0,1208.0,19.7,64.5,1.4594,True,False,False
5572,2004-10-28 20:00:00,2.5,1147.0,1065.0,651.0,1562.0,1160.0,19.4,64.0,1.4282,True,False,False
5573,2004-10-28 21:00:00,1.5,988.0,839.0,805.0,1382.0,937.0,20.1,60.8,1.4152,True,False,False
5574,2004-10-28 22:00:00,1.0,924.0,754.0,890.0,1327.0,783.0,20.4,60.4,1.4263,True,False,False
5575,2004-10-28 23:00:00,1.2,950.0,782.0,862.0,1331.0,807.0,20.1,62.6,1.4543,True,False,False
5576,2004-10-29 00:00:00,1.0,926.0,727.0,925.0,1326.0,729.0,19.9,64.9,1.4905,True,False,False
5577,2004-10-29 01:00:00,0.8,879.0,645.0,1023.0,1288.0,612.0,18.2,74.7,1.5441,True,False,False
5578,2004-10-29 02:00:00,0.6,864.0,621.0,1073.0,1286.0,574.0,18.4,73.8,1.5463,True,False,False
5579,2004-10-29 03:00:00,0.6,868.0,596.0,1092.0,1276.0,579.0,18.7,73.5,1.5664,True,False,False
5580,2004-10-29 04:00:00,,894.0,636.0,1010.0,1308.0,687.0,18.2,76.6,1.5907,False,True,False
5581,2004-10-29 05:00:00,1.1,1009.0,816.0,799.0,1430.0,856.0,18.5,76.4,1.6112,True,False,False
5582,2004-10-29 06:00:00,1.3,1069.0,889.0,738.0,1469.0,976.0,19.3,71.6,1.5844,True,False,False
5583,2004-10-29 07:00:00,2.9,1311.0,1178.0,574.0,1769.0,1208.0,20.2,66.9,1.5643,True,False,False
5584,2004-10-29 08:00:00,3.7,1370.0,1372.0,485.0,1945.0,1400.0,20.8,64.7,1.5692,True,False,False
5585,2004-10-29 09:00:00,3.0,1246.0,1197.0,566.0,1746.0,1278.0,21.9,61.8,1.6021,True,False,False
5586,2004-10-29 10:00:00,1.4,1039.0,917.0,735.0,1467.0,934.0,23.5,57.7,1.6515,True,False,False
5587,2004-10-29 11:00:00,2.6,1296.0,1113.0,604.0,1736.0,1073.0,19.8,81.0,1.8538,True,False,False
5588,2004-10-29 12:00:00,4.2,1523.0,1428.0,458.0,2114.0,1363.0,20.2,86.5,2.0224,True,False,False
5589,2004-10-29 13:00:00,5.1,1424.0,1361.0,484.0,1983.0,1346.0,20.2,82.2,1.9184,True,False,False
5590,2004-10-29 14:00:00,5.5,1513.0,1457.0,463.0,2125.0,1393.0,19.7,82.2,1.8669,True,False,False
5591,2004-10-29 15:00:00,4.5,1338.0,1244.0,558.0,1847.0,1255.0,20.2,79.1,1.85,True,False,False
5592,2004-10-29 16:00:00,2.7,1214.0,1113.0,616.0,1664.0,1213.0,20.1,75.4,1.751,True,False,False
5593,2004-10-29 17:00:00,3.1,1290.0,1253.0,550.0,1807.0,1332.0,20.2,72.3,1.6893,True,False,False
5594,2004-10-29 18:00:00,4.2,1353.0,1323.0,519.0,1860.0,1430.0,20.0,73.3,1.693,True,False,False
5595,2004-10-29 19:00:00,3.1,1130.0,1082.0,647.0,1591.0,1102.0,18.3,74.9,1.5583,True,False,False
5596,2004-10-29 20:00:00,1.7,969.0,843.0,828.0,1375.0,895.0,18.9,70.4,1.5259,True,False,False
5597,2004-10-29 21:00:00,1.8,1038.0,856.0,801.0,1415.0,905.0,17.3,76.3,1.4919,True,False,False
5598,2004-10-29 22:00:00,1.7,1020.0,869.0,793.0,1410.0,869.0,17.1,77.9,1.5081,True,False,False
5599,2004-10-29 23:00:00,2.1,1097.0,944.0,716.0,1489.0,982.0,17.3,79.3,1.5569,True,False,False
5600,2004-10-30 00:00:00,2.4,1123.0,973.0,690.0,1520.0,999.0,17.3,79.9,1.5643,True,False,False
5601,2004-10-30 01:00:00,1.8,1023.0,851.0,782.0,1413.0,881.0,16.9,80.6,1.5372,True,False,False
5602,2004-10-30 02:00:00,1.5,1015.0,833.0,786.0,1400.0,868.0,16.9,81.4,1.551,True,False,False
5603,2004-10-30 03:00:00,1.4,979.0,805.0,809.0,1383.0,843.0,16.8,81.5,1.5418,True,False,False
5604,2004-10-30 04:00:00,,931.0,784.0,826.0,1372.0,833.0,16.9,79.8,1.5238,False,True,False
5605,2004-10-30 05:00:00,1.0,922.0,783.0,857.0,1367.0,825.0,16.7,79.7,1.503,True,False,False
5606,2004-10-30 06:00:00,1.4,989.0,891.0,762.0,1453.0,901.0,16.8,79.0,1.4978,True,False,False
5607,2004-10-30 07:00:00,2.4,1149.0,1103.0,622.0,1662.0,1090.0,16.8,79.8,1.5115,True,False,False
5608,2004-10-30 08:00:00,3.1,1202.0,1160.0,585.0,1723.0,1165.0,16.9,79.9,1.5253,True,False,False
5609,2004-10-30 09:00:00,3.0,1206.0,1131.0,592.0,1675.0,1201.0,17.4,79.3,1.5593,True,False,False
5610,2004-10-30 10:00:00,2.7,1224.0,1126.0,596.0,1656.0,1231.0,18.0,76.6,1.5706,True,False,False
5611,2004-10-30 11:00:00,4.0,1371.0,1305.0,521.0,1845.0,1461.0,21.2,64.4,1.6015,True,False,False
5612,2004-10-30 12:00:00,3.7,1327.0,1259.0,539.0,1826.0,1434.0,22.4,60.8,1.6261,True,False,False
5613,2004-10-30 13:00:00,3.4,1301.0,1218.0,553.0,1806.0,1399.0,22.6,61.1,1.6596,True,False,False
