shortlist_rank,doi,doi_url,title,authors,year,venue,type,publisher,volume,issue,pages,article_number,crossref_cited_by,relevance_score,primary_topic,topics,is_review_title,is_dataset_title,has_abstract,screening_decision,screening_reason,matched_title_categories,exact_normalized_title_doi_count,provenance
,10.5220/0010699800003061,https://doi.org/10.5220/0010699800003061,Touch Detection with Low-cost Visual-based Sensor,Julio Castaño-Amoros; Pablo Gil; Santiago Puente,2021,"Proceedings of the 2nd International Conference on Robotics, Computer Vision and Intelligent Systems",proceedings-article,SCITEPRESS - Science and Technology Publications,,,136-142,,3,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""sensor"", ""embedded""]",1,"[{""query_id"": ""Q04"", ""query_rank"": 445, ""api_score"": 21.766514, ""raw_file"": ""raw_crossref\\Q04_low_cost_particle_calibration.json"", ""raw_item_index"": 444}]"
,10.1002/9781119364726.ch6,https://doi.org/10.1002/9781119364726.ch6,Metal Oxide Nanomaterials for Sensor Applications,K. Jayamoorthy; P. Saravanan; S. Suresh; K.I. Dhanalekshmi,2020,Metal Oxide Nanocomposites,other,Wiley,,,179-205,,3,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""gas"", ""sensor""]",1,"[{""query_id"": ""Q05"", ""query_rank"": 219, ""api_score"": 22.504827, ""raw_file"": ""raw_crossref\\Q05_gas_sensor_calibration.json"", ""raw_item_index"": 218}]"
,10.1088/1755-1315/411/1/012058,https://doi.org/10.1088/1755-1315/411/1/012058,Wireless Greenhouse Monitoring System Using Tricycle Mobile-Robot Based On Rasberry PI,B Widiawan; C Triwidiarto; S Kautsar; R Firgiyanto,2020,IOP Conference Series: Earth and Environmental Science,journal-article,IOP Publishing,411,1,012058,,3,6,other,[],False,False,True,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""sensor""]",1,"[{""query_id"": ""Q01"", ""query_rank"": 59, ""api_score"": 19.954432, ""raw_file"": ""raw_crossref\\Q01_mobile_robot_environment.json"", ""raw_item_index"": 58}]"
,10.18196/jrc.2143,https://doi.org/10.18196/jrc.2143,Design and Implementation of a Mobile Robot for Carbon Monoxide Monitoring,Wahyu Rahmaniar; Ardhi Wicaksono,2020,Journal of Robotics and Control (JRC),journal-article,Universitas Muhammadiyah Yogyakarta,2,1,,,3,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""sensor""]",1,"[{""query_id"": ""Q01"", ""query_rank"": 142, ""api_score"": 18.542141, ""raw_file"": ""raw_crossref\\Q01_mobile_robot_environment.json"", ""raw_item_index"": 141}]"
,10.1109/sceecs.2018.8546978,https://doi.org/10.1109/sceecs.2018.8546978,Advanced Anti-Terrorism Unmanned Ground Vehicle,Varun Gupta; Amul Kumbhare; Rita Jain,2018,"2018 IEEE International Students' Conference on Electrical, Electronics and Computer Science (SCEECS)",proceedings-article,IEEE,,,1-5,,3,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""outdoor""]",1,"[{""query_id"": ""Q02"", ""query_rank"": 444, ""api_score"": 22.658127, ""raw_file"": ""raw_crossref\\Q02_ground_rover_air_quality.json"", ""raw_item_index"": 443}]"
,10.18494/sam.2018.1643,https://doi.org/10.18494/sam.2018.1643,Complementary Metal Oxide Semiconductor Image Sensor Using a Gate/Body-Tied P-Channel Metal Oxide Semiconductor Field Effect Transistor-Type Photodetector for High-Speed Binary Operation,,2018,Sensors and Materials,journal-article,MYU K.K.,,,129,,3,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""gas"", ""sensor""]",1,"[{""query_id"": ""Q05"", ""query_rank"": 423, ""api_score"": 20.836597, ""raw_file"": ""raw_crossref\\Q05_gas_sensor_calibration.json"", ""raw_item_index"": 422}]"
,10.1109/icus.2017.8278370,https://doi.org/10.1109/icus.2017.8278370,Outer rotor motor thermal analysis for unmanned ground vehicle,Weiguang Zhu; Zhiyuan Yu; Yongjian Ni; Jiadong Shi; Guang Li,2017,2017 IEEE International Conference on Unmanned Systems (ICUS),proceedings-article,IEEE,,,364-367,,3,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""outdoor""]",1,"[{""query_id"": ""Q02"", ""query_rank"": 160, ""api_score"": 24.662357, ""raw_file"": ""raw_crossref\\Q02_ground_rover_air_quality.json"", ""raw_item_index"": 159}]"
,10.1139/juvs-2017-0008,https://doi.org/10.1139/juvs-2017-0008,Development of a low-cost multispectral camera for aerial crop monitoring,Clayton Barrows; Duke Bulanon,2017,Journal of Unmanned Vehicle Systems,journal-article,Canadian Science Publishing,,,,juvs-2017-0008,3,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""sensor"", ""embedded""]",1,"[{""query_id"": ""Q02"", ""query_rank"": 187, ""api_score"": 24.370975, ""raw_file"": ""raw_crossref\\Q02_ground_rover_air_quality.json"", ""raw_item_index"": 186}]"
,10.1080/10095020.2016.1235816,https://doi.org/10.1080/10095020.2016.1235816,Non-parametric belief propagation for mobile mapping sensor fusion,Joshua Hollick; Petra Helmholz; David Belton,2016,Geo-spatial Information Science,journal-article,Informa UK Limited,19,3,195-201,,3,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""sensor"", ""nav""]",1,"[{""query_id"": ""Q08"", ""query_rank"": 180, ""api_score"": 24.102726, ""raw_file"": ""raw_crossref\\Q08_outdoor_mapping_fusion.json"", ""raw_item_index"": 179}]"
,10.1109/memsys.2016.7421781,https://doi.org/10.1109/memsys.2016.7421781,Sensor array based on metal oxide modified graphene for the detection of multi-component mixed gas,Dongzhi Zhang; Jingjing Liu; Peng Li; Bokai Xia,2016,2016 IEEE 29th International Conference on Micro Electro Mechanical Systems (MEMS),proceedings-article,IEEE,,,920-923,,3,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""gas"", ""sensor""]",1,"[{""query_id"": ""Q05"", ""query_rank"": 402, ""api_score"": 21.009089, ""raw_file"": ""raw_crossref\\Q05_gas_sensor_calibration.json"", ""raw_item_index"": 401}]"
,10.1109/msn.2015.12,https://doi.org/10.1109/msn.2015.12,An Iterated Local Search Approach for Multiple Itinerary Planning in Mobile Agent-Based Sensor Fusion,Damianos Gavalas; Ioannis E. Venetis; Grammati Pantziou; Charalampos Konstantopoulos,2015,2015 11th International Conference on Mobile Ad-hoc and Sensor Networks (MSN),proceedings-article,IEEE,,,,,3,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""sensor"", ""nav""]",1,"[{""query_id"": ""Q08"", ""query_rank"": 461, ""api_score"": 21.496954, ""raw_file"": ""raw_crossref\\Q08_outdoor_mapping_fusion.json"", ""raw_item_index"": 460}]"
,10.1515/meceng-2015-0024,https://doi.org/10.1515/meceng-2015-0024,Kinematic Discrepancy of Hydrostatic Drive of Unmanned Ground Vehicle,Stanisław Konopka; Marian Janusz Łopatka; Mirosław Przybysz,2015,Archive of Mechanical Engineering,journal-article,Walter de Gruyter GmbH,62,4,413-427,,3,6,other,[],False,False,True,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""outdoor""]",1,"[{""query_id"": ""Q02"", ""query_rank"": 464, ""api_score"": 22.593977, ""raw_file"": ""raw_crossref\\Q02_ground_rover_air_quality.json"", ""raw_item_index"": 463}]"
,10.4028/www.scientific.net/ssp.220-221.934,https://doi.org/10.4028/www.scientific.net/ssp.220-221.934,Motion and Energy Efficiency Parameters of the Unmanned Ground Vehicle,Eero Väljaots; Raivo Sell; Mati Kaeeli,2015,Solid State Phenomena,journal-article,"Trans Tech Publications, Ltd.",220-221,,934-939,,3,6,other,[],False,False,True,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""outdoor""]",1,"[{""query_id"": ""Q02"", ""query_rank"": 446, ""api_score"": 22.651688, ""raw_file"": ""raw_crossref\\Q02_ground_rover_air_quality.json"", ""raw_item_index"": 445}]"
,10.7763/ijmmm.2013.v1.79,https://doi.org/10.7763/ijmmm.2013.v1.79,The Investigation of the Obstacle Avoidance for Mobile Robot Based on the Multi Sensor Information Fusion technology,Dongyue Qu; Yuanhang Hu; Yuting Zhang,2013,"International Journal of Materials, Mechanics and Manufacturing",journal-article,EJournal Publishing,,,366-370,,3,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""sensor""]",1,"[{""query_id"": ""Q08"", ""query_rank"": 246, ""api_score"": 23.250858, ""raw_file"": ""raw_crossref\\Q08_outdoor_mapping_fusion.json"", ""raw_item_index"": 245}]"
,10.1007/978-3-540-88256-5_1,https://doi.org/10.1007/978-3-540-88256-5_1,Environmental Monitoring,Joseph L. Awange,2012,Environmental Science and Engineering Environmental Monitoring using GNSS,book-chapter,Springer Berlin Heidelberg,,,1-12,,3,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""env"", ""sensor""]",2,"[{""query_id"": ""Q10"", ""query_rank"": 453, ""api_score"": 15.755468, ""raw_file"": ""raw_crossref\\Q10_environmental_robotics_datasets.json"", ""raw_item_index"": 452}]"
,10.1109/dtis.2012.6232944,https://doi.org/10.1109/dtis.2012.6232944,Behavior control of a mobile robot based on Fuzzy logic and Neuro Fuzzy approaches for monitoring wall,Hanene Rouabah; Chokri Abdelmoula; Mohamed Masmoudi,2012,7th International Conference on Design & Technology of Integrated Systems in Nanoscale Era,proceedings-article,IEEE,,,1-6,,3,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""sensor""]",1,"[{""query_id"": ""Q01"", ""query_rank"": 440, ""api_score"": 16.576368, ""raw_file"": ""raw_crossref\\Q01_mobile_robot_environment.json"", ""raw_item_index"": 439}]"
,10.1109/sdf.2012.6327906,https://doi.org/10.1109/sdf.2012.6327906,Multisensor traffic mapping filters,Roy Streit,2012,"2012 Workshop on Sensor Data Fusion: Trends, Solutions, Applications (SDF)",proceedings-article,IEEE,,,43-48,,3,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""sensor"", ""nav""]",1,"[{""query_id"": ""Q08"", ""query_rank"": 394, ""api_score"": 21.97553, ""raw_file"": ""raw_crossref\\Q08_outdoor_mapping_fusion.json"", ""raw_item_index"": 393}]"
,10.5772/32897,https://doi.org/10.5772/32897,The Influence of Lignite Mining on Water Quality,Jachimko Jachimko,2012,Water Quality Monitoring and Assessment,book-chapter,InTech,,,,,3,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""env"", ""water""]",1,"[{""query_id"": ""Q06"", ""query_rank"": 120, ""api_score"": 21.58818, ""raw_file"": ""raw_crossref\\Q06_robotic_water_quality.json"", ""raw_item_index"": 119}]"
,10.5772/39041,https://doi.org/10.5772/39041,Estimation of Ambient Air Quality in Delhi,Kaushik K.; Mukesh Khare; A. B.,2012,Air Quality - Monitoring and Modeling,book-chapter,InTech,,,,,3,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""env"", ""air""]",1,"[{""query_id"": ""Q02"", ""query_rank"": 467, ""api_score"": 22.590502, ""raw_file"": ""raw_crossref\\Q02_ground_rover_air_quality.json"", ""raw_item_index"": 466}]"
,10.22260/isarc2011/0258,https://doi.org/10.22260/isarc2011/0258,Environmental Thermal Energy Scavenging Powered Wireless Sensor Network for Building Monitoring,Qian Huang; Chao Lu; Mark Shaurette; Robert F. Cox,2011,Proceedings of the International Symposium on Automation and Robotics in Construction (IAARC) 28th International Symposium on Automation and Robotics in Construction (ISARC 2011),proceedings-article,International Association for Automation and Robotics in Construction (IAARC),,,,,3,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""sensor"", ""embedded""]",1,"[{""query_id"": ""Q10"", ""query_rank"": 312, ""api_score"": 16.365465, ""raw_file"": ""raw_crossref\\Q10_environmental_robotics_datasets.json"", ""raw_item_index"": 311}]"
,10.4028/www.scientific.net/ssp.180.131,https://doi.org/10.4028/www.scientific.net/ssp.180.131,Map Building System for Unmanned Ground Vehicle,Andrzej Typiak; Michał Gnatowski,2011,Solid State Phenomena,journal-article,"Trans Tech Publications, Ltd.",180,,131-136,,3,6,other,[],False,False,True,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""outdoor""]",1,"[{""query_id"": ""Q02"", ""query_rank"": 168, ""api_score"": 24.601646, ""raw_file"": ""raw_crossref\\Q02_ground_rover_air_quality.json"", ""raw_item_index"": 167}]"
,10.5772/16690,https://doi.org/10.5772/16690,Real-Time Fusion of Visual Images and Laser Data Images for Safe Navigation in Outdoor Environments,Maria C.; David Martin; D. Miguel; Domingo Guine,2011,Sensor Fusion - Foundation and Applications,book-chapter,InTech,,,,,3,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""nav"", ""outdoor""]",1,"[{""query_id"": ""Q08"", ""query_rank"": 260, ""api_score"": 23.124496, ""raw_file"": ""raw_crossref\\Q08_outdoor_mapping_fusion.json"", ""raw_item_index"": 259}]"
,10.5772/9001,https://doi.org/10.5772/9001,A 3D Omnidirectional Sensor For Mobile Robot Applications,Remi Boutteau; Xavier Savatier; Jean-Yves Ertaud; Belahcene Mazari,2010,Mobile Robots Navigation,book-chapter,InTech,,,,,3,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""sensor""]",1,"[{""query_id"": ""Q01"", ""query_rank"": 474, ""api_score"": 16.44229, ""raw_file"": ""raw_crossref\\Q01_mobile_robot_environment.json"", ""raw_item_index"": 473}, {""query_id"": ""Q08"", ""query_rank"": 245, ""api_score"": 23.25136, ""raw_file"": ""raw_crossref\\Q08_outdoor_mapping_fusion.json"", ""raw_item_index"": 244}]"
,10.1109/iros.2009.5354251,https://doi.org/10.1109/iros.2009.5354251,Dynamics and control of an omnidirectional unmanned ground vehicle,Imad Khan; Matthew Spenko,2009,2009 IEEE/RSJ International Conference on Intelligent Robots and Systems,proceedings-article,IEEE,,,4110-4115,,3,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""outdoor""]",1,"[{""query_id"": ""Q02"", ""query_rank"": 408, ""api_score"": 22.882929, ""raw_file"": ""raw_crossref\\Q02_ground_rover_air_quality.json"", ""raw_item_index"": 407}]"
,10.3724/sp.j.1187.2009.10073,https://doi.org/10.3724/sp.j.1187.2009.10073,Obstacle avoidance of mobile robot based on data fusion technology of production rule multi-sensor,Fen Xu; Baojin Xian; Zhengxi Li,2009,JOURNAL OF ELECTRONIC MEASUREMENT AND INSTRUMENT,journal-article,China Science Publishing & Media Ltd.,2009,10,73-79,,3,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""sensor""]",1,"[{""query_id"": ""Q08"", ""query_rank"": 29, ""api_score"": 29.280634, ""raw_file"": ""raw_crossref\\Q08_outdoor_mapping_fusion.json"", ""raw_item_index"": 28}]"
,10.1109/rose.2007.4373974,https://doi.org/10.1109/rose.2007.4373974,Implementation of Sensors and Control Paradigm for a Hybrid Mobile Robot Manipulator for Search and Rescue Operations,Pinhas Ben-Tzvi; Andrew A. Goldenberg; Jean W. Zu,2007,2007 International Workshop on Robotic and Sensors Environments,proceedings-article,IEEE,,,1-6,,3,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""sensor""]",1,"[{""query_id"": ""Q09"", ""query_rank"": 376, ""api_score"": 20.219831, ""raw_file"": ""raw_crossref\\Q09_robotic_sampling.json"", ""raw_item_index"": 375}]"
,10.1142/s0219878907001125,https://doi.org/10.1142/s0219878907001125,CORRIDOR-SCENE CLASSIFYING METHODS FOR MOBILE ROBOT BASED ON MULTI-SONAR-SENSOR INFORMATION FUSION,XIUQING WANG; ZENG-GUANG HOU; LONG CHENG; MIN TAN; FEI ZHU,2007,International Journal of Information Acquisition,journal-article,World Scientific Pub Co Pte Lt,04,01,15-26,,3,6,other,[],False,False,True,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""sensor""]",1,"[{""query_id"": ""Q08"", ""query_rank"": 459, ""api_score"": 21.50295, ""raw_file"": ""raw_crossref\\Q08_outdoor_mapping_fusion.json"", ""raw_item_index"": 458}]"
,10.1109/robio.2006.340333,https://doi.org/10.1109/robio.2006.340333,Large-scale Topological Environmental Model Based Particle Filters for Mobile Robot Indoor Localization,Fei Yan; Yan Zhuang; Wei Wang,2006,2006 IEEE International Conference on Robotics and Biomimetics,proceedings-article,IEEE,,,858-863,,3,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""nav""]",1,"[{""query_id"": ""Q01"", ""query_rank"": 262, ""api_score"": 17.403143, ""raw_file"": ""raw_crossref\\Q01_mobile_robot_environment.json"", ""raw_item_index"": 261}]"
,10.1016/b978-008044036-1/50091-3,https://doi.org/10.1016/b978-008044036-1/50091-3,On-Line Sensor Calibration Verification,J.W. Hines; A. Gribok; B. Rasmussen,2001,Condition Monitoring and Diagnostic Engineering Management,book-chapter,Elsevier,,,765-779,,3,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""calib"", ""sensor""]",1,"[{""query_id"": ""Q05"", ""query_rank"": 320, ""api_score"": 21.541824, ""raw_file"": ""raw_crossref\\Q05_gas_sensor_calibration.json"", ""raw_item_index"": 319}]"
,10.1117/12.969905,https://doi.org/10.1117/12.969905,Execution Monitoring for a Mobile Robot System,David P. Miller,1990,SPIE Proceedings Intelligent Control and Adaptive Systems,proceedings-article,SPIE,1196,,36,,3,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""sensor""]",1,"[{""query_id"": ""Q01"", ""query_rank"": 54, ""api_score"": 20.039639, ""raw_file"": ""raw_crossref\\Q01_mobile_robot_environment.json"", ""raw_item_index"": 53}]"
,10.3390/nano15161232,https://doi.org/10.3390/nano15161232,Improving the Selectivity of a Catalytic Film/Gas-Sensitive Film Laminated Metal Oxide Semiconductor Sensor for Mustard Using Temperature Dynamic Modulation,Yelin Qi; Ting Liang; Wen Yang; Tengbo Ma; Siyue Zhao; Yadong Liu,2025,Nanomaterials,journal-article,MDPI AG,15,16,1232,,2,6,other,[],False,False,True,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""gas"", ""sensor""]",1,"[{""query_id"": ""Q05"", ""query_rank"": 478, ""api_score"": 20.53842, ""raw_file"": ""raw_crossref\\Q05_gas_sensor_calibration.json"", ""raw_item_index"": 477}]"
